Iteration,Accuracy,Player 1 Wins,Player 2 Wins,Nobody Wins
0,0.167,3,1,6
1,0.556,10,0,0
2,0.722,10,0,0
3,0.389,10,0,0
4,0.667,7,0,3
5,0.389,9,0,1
6,0.556,9,0,1
7,0.5,9,0,1
8,0.389,7,1,2
9,0.5,10,0,0
10,0.667,8,2,0
11,0.611,0,9,1
12,0.444,0,10,0
13,0.389,0,6,4
14,0.722,0,6,4
15,0.444,0,8,2
16,0.556,0,5,5
17,0.611,1,4,5
18,0.5,1,8,1
19,0.611,1,3,6
